IDSUCURSAL,IDESTANTE,CAPACIDADVOLUMEN,CAPACIDADTOTALVOLUMEN,CAPACIDADPESO,CAPACIDADTOTALPESO,CATEGORIA,NIVELDEABASTECIMIENTO
63,4063,382,398,326,333,511,99
64,4064,72,82,217,258,290,49
65,4065,139,146,187,206,377,30
66,4066,67,69,69,77,713,27
67,4067,228,233,136,138,530,68
68,4068,120,130,357,397,695,12
69,4069,269,273,80,87,959,97
70,4070,282,309,46,115,748,32
71,4071,145,160,120,124,179,79
72,4072,40,70,47,92,441,61
73,4073,251,302,374,412,722,64
74,4074,230,291,231,264,552,54
75,4075,341,366,285,348,2,32
76,4076,219,220,14,53,837,56
77,4077,329,358,232,249,709,97
78,4078,354,366,45,60,353,59
79,4079,393,416,287,364,200,4
80,4080,213,220,356,366,46,54
81,4081,227,238,314,363,801,74
82,4082,277,316,69,82,199,33
83,4083,374,398,53,87,958,24
84,4084,79,95,233,264,109,8
85,4085,113,120,26,94,631,20
86,4086,145,159,345,372,221,41
87,4087,398,430,127,159,37,85
88,4088,75,133,306,307,185,27
89,4089,160,179,51,60,733,17
90,4090,385,389,63,124,830,26
91,4091,203,271,24,53,90,76
92,4092,279,286,92,159,521,75
93,4093,39,58,86,88,718,77
94,4094,213,215,377,383,65,46
95,4095,42,80,307,312,199,49
96,4096,121,207,30,40,290,80
97,4097,306,311,356,359,78,58
98,4098,253,284,151,188,491,61
99,4099,364,380,174,175,929,19
100,4100,1,16,111,130,304,80
101,4101,79,89,251,309,404,60
102,4102,266,279,214,246,322,99
103,4103,105,108,144,148,814,75
104,4104,316,342,373,403,364,64
105,4105,209,221,160,191,439,66
106,4106,214,235,349,350,200,52
107,4107,364,366,195,206,954,46
108,4108,29,51,291,291,18,87
109,4109,307,380,160,171,381,47
110,4110,294,294,240,256,262,84
111,4111,193,207,54,66,765,25
112,4112,260,294,238,313,792,38
113,4113,297,298,114,146,856,59
114,4114,45,55,342,381,968,43
115,4115,34,65,361,382,338,85
116,4116,127,154,229,259,915,34
117,4117,221,289,196,198,493,38
118,4118,284,298,256,259,876,30
119,4119,104,130,375,376,234,63
120,4120,154,166,186,191,100,43
121,4121,68,68,14,20,467,81
122,4122,364,434,254,295,394,88
123,4123,24,44,33,59,281,56
124,4124,33,34,105,170,62,83
125,4125,171,177,276,296,378,89
126,4126,329,390,60,79,972,87
127,4127,306,318,245,250,474,7
128,4128,169,175,334,376,441,92
129,4129,386,417,121,156,984,35
130,4130,147,229,167,182,431,1
131,4131,5,85,256,274,922,91
132,4132,158,224,323,343,21,42
133,4133,31,39,221,267,4,8
134,4134,341,362,68,119,155,74
135,4135,2,35,223,229,927,9
136,4136,370,373,141,166,974,71
137,4137,218,232,109,120,980,15
138,4138,349,349,41,42,72,6
139,4139,185,204,322,323,346,19
140,4140,119,191,63,66,617,8
141,4141,1,7,34,58,749,80
142,4142,394,455,42,60,206,29
143,4143,80,80,239,268,769,14
144,4144,60,66,369,369,248,35
145,4145,299,300,74,77,24,85
146,4146,5,32,246,259,212,36
147,4147,65,138,382,397,395,76
148,4148,101,136,63,142,150,65
149,4149,378,407,378,385,876,35
150,4150,95,104,105,156,790,17
151,4151,104,164,316,337,66,33
152,4152,84,156,165,186,760,10
153,4153,350,352,258,261,443,23
154,4154,267,290,306,328,406,20
155,4155,40,51,258,285,852,73
156,4156,309,317,61,90,328,48
157,4157,123,173,232,252,984,84
158,4158,290,320,359,440,580,69
159,4159,304,326,138,142,914,89
160,4160,379,399,277,302,233,55
161,4161,296,305,36,87,984,55
162,4162,15,19,179,204,939,14
163,4163,67,80,72,74,596,60
164,4164,296,309,237,253,457,4
165,4165,11,13,44,119,28,18
166,4166,175,203,247,272,614,64
167,4167,2,15,241,241,222,63
168,4168,126,134,23,29,763,82
169,4169,180,222,195,228,20,32
170,4170,263,298,317,323,75,5
171,4171,56,60,240,319,677,42
172,4172,355,361,36,58,408,84
173,4173,51,73,155,160,320,50
174,4174,333,344,188,260,122,47
175,4175,389,451,233,233,325,71
176,4176,34,61,334,356,682,69
177,4177,336,371,262,309,655,80
178,4178,383,383,258,271,817,86
179,4179,313,318,279,308,603,81
180,4180,243,281,280,337,409,65
181,4181,9,59,208,208,738,27
182,4182,11,39,169,234,274,82
183,4183,37,56,282,282,409,68
184,4184,34,53,152,157,60,90
185,4185,108,122,86,95,404,19
186,4186,372,374,42,90,388,92
187,4187,395,423,178,245,81,19
188,4188,269,272,258,269,470,67
189,4189,235,237,215,215,758,5
190,4190,184,187,200,207,942,83
191,4191,52,129,112,163,87,26
192,4192,119,152,196,218,474,70
193,4193,169,199,209,221,433,60
194,4194,250,266,344,350,42,68
195,4195,80,88,50,114,874,56
196,4196,234,237,375,386,241,3
197,4197,98,111,358,367,137,68
198,4198,250,280,104,125,129,18
199,4199,113,131,241,291,852,34
200,4200,374,407,216,275,356,65
201,4201,13,69,206,210,49,25
202,4202,203,251,382,385,769,33
203,4203,153,157,117,154,174,10
204,4204,308,321,159,210,201,16
205,4205,221,282,38,63,106,24
206,4206,11,31,29,71,232,8
207,4207,321,345,313,335,231,67
208,4208,366,383,34,44,152,40
209,4209,371,374,178,240,614,23
210,4210,111,113,384,389,488,93
211,4211,204,244,338,352,333,77
212,4212,63,83,395,400,958,57
213,4213,87,94,35,73,620,94
214,4214,120,126,15,59,516,41
215,4215,150,152,229,246,786,31
216,4216,295,296,272,275,382,69
217,4217,244,252,235,248,305,6
218,4218,382,392,240,282,33,28
219,4219,399,432,324,392,128,33
220,4220,274,289,366,393,367,98
221,4221,219,236,4,26,543,94
222,4222,56,59,345,364,261,12
223,4223,239,296,352,403,76,62
224,4224,200,235,372,379,170,72
225,4225,192,206,244,276,31,81
226,4226,24,29,356,360,150,50
227,4227,115,131,225,263,673,7
228,4228,235,278,100,148,253,50
229,4229,200,212,200,213,924,38
230,4230,370,424,153,178,73,83
231,4231,306,358,350,375,226,96
232,4232,299,338,223,294,956,57
233,4233,220,294,231,258,191,91
234,4234,24,48,147,154,930,88
235,4235,31,35,161,171,559,43
236,4236,90,106,174,207,865,85
237,4237,157,213,91,95,603,13
238,4238,264,273,264,302,400,27
239,4239,141,143,295,317,859,50
240,4240,173,173,103,104,95,17
241,4241,7,78,297,300,763,99
242,4242,18,29,101,103,997,68
243,4243,110,155,216,252,367,89
244,4244,54,54,374,415,80,12
245,4245,357,404,102,114,659,70
246,4246,367,416,118,153,888,51
247,4247,21,60,384,393,90,23
248,4248,373,439,210,214,868,23
249,4249,26,77,272,311,194,56
250,4250,100,104,204,220,458,48
251,4251,129,129,90,104,422,24
252,4252,384,430,218,249,687,89
253,4253,24,24,345,357,999,71
254,4254,73,75,62,71,615,30
255,4255,193,196,63,82,377,11
256,4256,86,128,361,379,872,43
257,4257,265,268,194,200,826,53
258,4258,294,323,226,236,249,1
259,4259,44,45,61,102,660,82
260,4260,251,264,294,336,166,79
261,4261,185,200,226,311,919,46
262,4262,42,53,342,369,265,73
263,4263,204,205,291,293,963,8
264,4264,136,158,76,82,369,10
265,4265,295,297,373,374,410,64
266,4266,6,12,242,301,812,99
267,4267,274,354,202,223,319,73
268,4268,159,168,221,227,651,67
269,4269,308,324,178,206,293,53
270,4270,273,295,345,433,839,10
271,4271,132,176,15,17,415,64
272,4272,362,365,184,188,232,97
273,4273,109,139,223,257,151,85
274,4274,68,135,341,353,170,87
275,4275,321,360,236,241,766,84
276,4276,318,332,173,174,580,50
277,4277,25,29,37,59,439,65
278,4278,185,196,392,392,906,53
279,4279,395,447,80,129,660,5
280,4280,117,119,185,215,557,29
281,4281,251,259,329,337,643,30
282,4282,310,387,80,103,706,63
283,4283,241,252,146,161,575,50
284,4284,261,289,4,5,466,55
285,4285,110,181,354,397,171,91
286,4286,36,37,394,468,642,77
287,4287,135,189,121,131,477,64
288,4288,338,342,88,91,128,23
289,4289,49,73,246,280,224,18
290,4290,156,168,210,210,21,20
291,4291,133,144,10,18,505,20
292,4292,256,278,31,87,858,18
293,4293,102,106,74,101,960,98
294,4294,80,114,316,326,403,23
295,4295,201,221,225,254,646,15
296,4296,234,246,266,316,443,86
297,4297,147,158,206,214,1000,20
298,4298,261,306,227,234,112,24
299,4299,82,103,106,172,710,58
300,4300,352,372,120,143,708,9
301,4301,112,143,97,102,975,46
302,4302,213,219,355,358,584,67
303,4303,363,372,334,405,886,98
304,4304,126,134,142,200,315,21
305,4305,302,302,366,442,985,90
306,4306,213,237,111,204,847,98
307,4307,111,130,117,143,512,13
308,4308,157,197,14,73,585,68
309,4309,345,383,198,198,452,69
310,4310,190,197,374,393,940,44
311,4311,52,57,64,141,956,56
312,4312,324,327,114,168,933,13
313,4313,277,277,159,170,794,50
314,4314,24,38,155,162,733,43
315,4315,343,394,66,146,422,92
316,4316,178,214,27,34,905,34
317,4317,244,293,2,4,834,22
318,4318,105,108,109,115,418,58
319,4319,341,404,142,154,624,42
320,4320,11,17,209,247,844,51
321,4321,29,30,151,170,495,69
322,4322,242,256,297,315,762,51
323,4323,5,43,103,155,787,32
324,4324,398,411,303,352,37,97
325,4325,282,294,137,140,838,77
326,4326,49,79,350,360,658,64
327,4327,184,218,285,297,287,30
328,4328,350,400,145,192,421,25
329,4329,4,29,262,287,310,45
330,4330,302,336,136,172,579,23
331,4331,293,328,167,175,17,30
332,4332,162,197,202,211,460,26
333,4333,10,26,56,57,205,58
334,4334,324,384,254,259,627,46
335,4335,5,10,335,360,879,4
336,4336,304,307,292,298,865,37
337,4337,122,127,283,304,965,88
338,4338,357,366,194,217,790,21
339,4339,256,260,3,4,927,69
340,4340,191,221,346,373,663,42
341,4341,41,53,114,132,615,32
342,4342,102,102,245,317,619,94
343,4343,42,82,387,391,294,62
344,4344,108,141,141,146,76,4
345,4345,144,159,147,209,27,3
346,4346,247,313,350,362,246,50
347,4347,145,151,87,98,943,21
348,4348,297,323,270,276,966,77
349,4349,268,278,69,79,0,7
350,4350,89,94,279,301,353,99
351,4351,213,250,286,316,231,70
352,4352,269,275,392,422,508,74
353,4353,174,186,254,265,665,90
354,4354,257,289,100,110,428,30
355,4355,278,286,46,56,926,1
356,4356,376,389,239,241,465,90
357,4357,307,322,153,220,879,35
358,4358,44,71,347,352,395,19
359,4359,114,162,225,241,579,86
360,4360,227,240,255,265,90,10
361,4361,386,422,20,52,723,21
362,4362,36,48,347,373,647,53
363,4363,303,356,376,415,939,38
364,4364,244,329,73,92,939,19
365,4365,378,412,385,394,6,72
366,4366,187,197,123,139,284,83
367,4367,183,188,378,380,489,60
368,4368,328,347,4,62,275,16
369,4369,329,376,349,370,350,86
370,4370,84,122,135,208,809,68
371,4371,304,322,17,17,172,35
372,4372,93,99,135,143,440,56
373,4373,111,158,157,164,248,46
374,4374,186,204,390,399,152,14
375,4375,287,315,188,220,367,28
376,4376,324,326,36,36,616,65
377,4377,226,258,173,249,71,32
378,4378,131,155,49,53,134,57
379,4379,246,247,389,456,862,10
380,4380,381,397,223,279,813,44
381,4381,85,99,279,327,159,82
382,4382,154,206,243,274,484,42
383,4383,338,402,131,199,585,21
384,4384,112,112,212,216,83,7
385,4385,189,213,293,299,26,51
386,4386,116,142,91,95,939,96
387,4387,319,405,266,285,505,38
388,4388,0,12,100,146,217,84
389,4389,24,75,190,197,447,27
390,4390,167,173,246,328,751,90
391,4391,233,257,38,70,641,12
392,4392,36,73,291,327,774,31
393,4393,387,394,267,305,510,52
394,4394,12,18,213,222,44,36
395,4395,41,59,9,55,283,75
396,4396,259,341,295,305,710,99
397,4397,255,292,220,233,902,58
398,4398,181,214,273,316,457,4
399,4399,249,256,147,172,378,47
400,4400,88,89,332,410,401,30
401,4401,287,340,185,194,801,68
402,4402,337,339,166,172,712,53
403,4403,359,406,64,93,845,48
404,4404,71,95,38,93,672,90
405,4405,104,132,133,136,375,79
406,4406,276,279,318,363,444,88
407,4407,79,87,242,297,80,80
408,4408,339,356,26,105,467,24
409,4409,321,360,345,369,736,75
410,4410,20,22,261,321,243,10
411,4411,363,364,229,296,152,2
412,4412,311,325,117,129,96,88
413,4413,237,245,299,328,195,3
414,4414,396,401,245,254,520,10
415,4415,35,81,118,139,176,3
416,4416,164,172,120,169,777,97
417,4417,70,76,90,92,471,53
418,4418,370,393,322,361,398,40
419,4419,142,151,309,314,844,70
420,4420,207,238,53,53,598,28
421,4421,335,337,331,415,884,91
422,4422,380,437,8,61,85,92
423,4423,53,59,230,258,619,22
424,4424,269,276,306,340,258,18
425,4425,127,190,100,156,608,68
426,4426,213,234,170,227,113,15
427,4427,228,229,24,24,515,17
428,4428,206,214,36,37,387,47
429,4429,129,146,219,226,450,78
430,4430,162,180,225,269,21,97
431,4431,307,307,93,126,518,49
432,4432,339,355,88,96,967,37
433,4433,81,114,78,138,65,72
434,4434,96,135,73,91,260,22
435,4435,6,28,242,250,262,90
436,4436,372,373,44,66,65,44
437,4437,344,362,32,45,477,45
438,4438,230,237,69,70,356,1
439,4439,259,277,344,359,826,83
440,4440,337,372,44,49,37,45
441,4441,70,72,102,107,75,46
442,4442,152,155,136,160,322,86
443,4443,259,296,44,102,227,49
444,4444,224,228,181,186,1000,60
445,4445,184,233,307,315,721,56
446,4446,274,275,33,61,831,92
447,4447,169,188,135,177,331,37
448,4448,390,413,343,395,225,23
449,4449,210,250,291,308,139,9
450,4450,182,188,366,381,676,8
451,4451,372,372,270,273,269,40
452,4452,32,35,282,312,734,4
453,4453,59,69,394,396,800,41
454,4454,298,301,23,23,633,9
455,4455,119,126,298,338,44,19
456,4456,103,182,198,211,880,48
457,4457,277,313,25,42,851,84
458,4458,380,448,205,263,648,47
459,4459,222,254,209,274,218,10
460,4460,10,41,291,307,714,57
461,4461,148,163,111,137,591,7
462,4462,104,149,350,402,67,3
463,4463,233,243,223,268,512,44
464,4464,31,75,214,244,330,69
465,4465,85,87,256,293,887,85
466,4466,343,354,333,338,771,50
467,4467,173,179,159,169,37,35
468,4468,174,208,344,346,649,59
469,4469,270,301,356,362,188,48
470,4470,256,271,323,342,143,82
471,4471,365,376,210,232,343,61
472,4472,314,316,171,195,45,39
473,4473,56,60,228,276,368,22
474,4474,40,62,130,175,275,46
475,4475,376,393,10,45,583,97
476,4476,35,85,205,229,192,57
477,4477,181,191,283,321,817,22
478,4478,45,84,372,380,499,62
479,4479,347,352,370,372,880,85
480,4480,141,173,257,300,664,94
481,4481,52,82,277,305,915,99
482,4482,175,219,139,179,331,47
483,4483,395,426,341,341,28,91
484,4484,211,215,4,42,509,78
485,4485,298,315,139,143,648,1
486,4486,116,129,214,231,631,90
487,4487,386,458,197,257,45,18
488,4488,77,109,307,392,667,73
489,4489,143,147,363,364,578,86
490,4490,246,307,111,145,943,30
491,4491,308,322,256,269,321,95
492,4492,151,157,240,274,185,45
493,4493,180,193,346,353,135,10
494,4494,114,145,386,441,543,26
495,4495,321,341,174,175,720,77
496,4496,186,258,338,350,119,17
497,4497,235,253,163,247,224,48
498,4498,174,182,94,162,541,65
499,4499,241,325,348,351,683,47
500,4500,249,249,334,346,592,55
501,4501,66,78,299,330,694,70
502,4502,363,450,73,88,46,69
503,4503,340,405,117,130,751,11
504,4504,302,354,1,3,32,81
505,4505,231,272,167,215,754,14
506,4506,297,310,146,159,312,63
507,4507,227,228,303,335,655,91
508,4508,101,170,30,30,682,54
509,4509,193,212,385,386,678,5
510,4510,41,59,353,354,237,17
511,4511,264,329,129,130,384,23
512,4512,348,409,17,74,124,0
513,4513,275,277,272,273,803,3
514,4514,2,40,8,16,9,27
515,4515,77,77,368,382,961,8
516,4516,205,220,310,352,897,33
517,4517,276,369,224,227,84,69
518,4518,106,130,393,433,291,89
519,4519,321,360,148,191,774,52
520,4520,105,145,257,276,552,79
521,4521,146,147,149,150,948,68
522,4522,351,402,248,249,504,71
523,4523,340,352,261,335,70,81
524,4524,296,318,70,104,986,11
525,4525,178,212,225,230,50,30
526,4526,242,274,100,113,263,97
527,4527,42,103,51,61,572,20
528,4528,4,8,136,204,249,16
529,4529,384,391,108,112,467,22
530,4530,382,421,32,36,872,2
531,4531,383,408,126,161,176,30
532,4532,37,87,80,81,153,38
533,4533,213,263,371,371,205,5
534,4534,85,171,174,193,146,57
535,4535,325,358,365,365,305,58
536,4536,2,2,261,263,330,80
537,4537,160,185,105,108,472,70
538,4538,367,372,275,329,484,20
539,4539,382,397,390,414,766,56
540,4540,378,440,121,131,586,79
541,4541,157,175,318,360,25,73
542,4542,350,394,48,85,947,17
543,4543,113,157,65,76,696,89
544,4544,104,113,362,364,196,84
545,4545,310,311,110,174,668,55
546,4546,257,263,345,415,535,70
547,4547,5,69,21,71,814,71
548,4548,167,203,259,264,500,56
549,4549,215,220,54,77,208,67
550,4550,330,396,312,316,47,78
551,4551,223,234,90,95,259,78
552,4552,320,369,105,187,330,36
553,4553,127,140,257,267,915,57
554,4554,175,184,225,251,661,47
555,4555,70,79,65,117,645,64
556,4556,375,445,257,278,84,8
557,4557,284,289,166,224,932,97
558,4558,253,274,14,64,116,31
559,4559,78,91,12,78,534,89
560,4560,153,203,13,74,613,31
561,4561,237,258,155,180,186,99
562,4562,133,172,2,17,674,72
563,4563,57,72,13,41,973,16
564,4564,117,118,42,58,963,19
565,4565,369,434,101,131,792,14
566,4566,350,360,362,391,238,22
567,4567,332,345,294,330,926,33
568,4568,321,328,209,215,458,19
569,4569,129,212,359,382,652,21
570,4570,123,134,148,188,608,74
571,4571,349,424,54,93,998,11
572,4572,95,96,138,144,992,59
573,4573,130,176,171,186,155,34
574,4574,286,292,232,297,818,86
575,4575,205,266,331,353,81,23
576,4576,116,168,157,247,229,79
577,4577,122,125,394,421,516,21
578,4578,382,400,314,317,353,26
579,4579,269,278,118,130,153,11
580,4580,377,424,130,151,971,63
581,4581,122,126,275,278,410,66
582,4582,103,117,388,430,410,46
583,4583,364,367,333,334,85,96
584,4584,108,126,309,322,394,79
585,4585,253,292,38,45,179,62
586,4586,234,253,359,443,518,12
587,4587,137,170,289,296,560,25
588,4588,332,356,337,395,486,57
589,4589,17,20,188,217,424,32
590,4590,105,143,224,224,23,33
591,4591,372,388,61,68,762,75
592,4592,344,414,47,84,491,96
593,4593,123,137,286,314,739,46
594,4594,297,301,215,225,470,36
595,4595,268,330,263,302,144,34
596,4596,274,283,48,110,164,43
597,4597,344,368,365,374,774,77
598,4598,271,279,233,277,951,88
599,4599,47,105,250,264,891,94
600,4600,176,180,113,144,20,47
601,4601,60,82,357,449,842,6
602,4602,2,20,340,381,945,73
603,4603,352,361,222,244,715,67
604,4604,102,168,307,334,799,88
605,4605,371,428,324,329,589,2
606,4606,281,288,220,222,47,10
607,4607,14,28,184,268,827,25
608,4608,342,343,46,61,175,69
609,4609,96,106,31,39,930,74
610,4610,177,227,99,149,748,37
611,4611,259,265,391,400,383,0
612,4612,292,315,169,202,308,90
613,4613,202,203,228,247,340,3
614,4614,172,237,138,183,400,2
615,4615,79,164,82,96,433,99
616,4616,28,53,172,174,484,55
617,4617,67,69,36,40,691,56
618,4618,138,170,73,81,942,92
619,4619,333,340,272,316,165,3
620,4620,92,184,101,153,512,95
621,4621,257,266,176,220,61,80
622,4622,276,318,59,63,363,28
623,4623,367,451,276,277,178,8
624,4624,131,140,342,375,750,7
625,4625,78,83,307,353,612,19
626,4626,167,176,251,265,995,95
627,4627,72,82,56,71,0,79
628,4628,317,329,0,34,298,46
629,4629,125,129,18,32,679,84
630,4630,370,372,168,173,92,51
631,4631,379,379,107,108,246,70
632,4632,92,94,385,395,886,27
633,4633,152,195,282,350,190,23
634,4634,70,75,227,229,336,50
635,4635,383,405,221,229,477,34
636,4636,128,145,6,7,814,81
637,4637,207,243,103,151,709,67
638,4638,32,45,244,284,263,64
639,4639,310,320,106,109,589,48
640,4640,280,298,344,355,784,86
641,4641,341,389,361,379,103,72
642,4642,181,188,1,21,51,93
643,4643,60,62,16,33,207,45
644,4644,344,351,298,368,430,4
645,4645,206,211,201,214,780,75
646,4646,34,42,258,279,929,96
647,4647,375,383,70,108,520,10
648,4648,359,364,50,52,27,45
649,4649,21,50,364,419,188,26
650,4650,160,247,367,429,35,28
651,4651,287,300,68,107,702,73
652,4652,44,62,303,308,918,83
653,4653,315,338,122,199,586,16
654,4654,110,121,232,239,979,67
655,4655,138,158,255,303,3,40
656,4656,154,195,225,257,83,62
657,4657,144,165,208,250,848,23
658,4658,257,292,38,85,456,50
659,4659,160,171,125,126,547,72
660,4660,136,137,278,307,785,8
661,4661,263,329,267,294,963,48
662,4662,371,400,104,110,248,33
